1899,NVIDIA X370 SLI PLUS (MS-7A33),AM4
1900,Gigabyte Z270X-UD5-CF,1151
1901,Gigabyte Z77-D3H,1155
1904,ASUS B85M-E,1150
1909,ASRock X299 Professional Gaming i9,2066
1919,Gigabyte Z97X-Gaming 3,1150
1920,MSI Z97 MPOWER MAX AC (MS-7888),1150
1931,MSI MPG Z490 GAMING PLUS (MS-7C75),1200
1933,EVGA X58 SLI FTW3,1366
1935,ASRock Z170 Gaming K6+,1151
1936,Gigabyte Z97X-SLI-CF,1150
1951,MSI B350M MORTAR (MS-7A37),AM4
1953,ASUS Z97I-PLUS,1150
1958,BIOSTAR MICROTECH TZ77XE4,1155
1975,MSI Z97 PC Mate(MS-7850),1150
1977,MSI B350M PRO-VDH (MS-7A38),AM4
1979,Gigabyte Z370N WIFI-CF,1151
1986,Gigabyte Z170X-Gaming 6,1151
1994,MSI Z97-G45 GAMING (MS-7821),1150
1997,Micro-Star B350M BAZOOKA (MS-7A38),AM4
2002,Gigabyte Z87X-UD5H-CF,1150
2004,Gigabyte Z170X-Ultra Gaming-CF,1151
2019,NVIDIA X299 TOMAHAWK AC (MS-7B05),2066
2029,ASRock Z77 Extreme3,1155
2030,ASUS Rampage III Extreme,1366
2031,Gigabyte Z370M DS3H-CF,1151
2033,Gigabyte Z370M AORUS Gaming-CF,1151
2035,NVIDIA Z370M GAMING PRO AC (MS-7B44),1151
2037,ASUS P8Z77-I DELUXE,1155
2046,Gigabyte Z97X-Gaming 5,1150
2049,ASUS X99-S,2011-3
2050,EVGA 132-SE-E775,2011
2051,EVGA 151-IB-E699,1155
2052,ASUSTeK Z170-DELUXE,1151
2057,Gigabyte X299 AORUS Ultra Gaming Pro-CF,2066
2059,Gigabyte AB350N-Gaming WIFI-CF,AM4
2060,ASUS Z97-PRO,1150
2065,Gigabyte AB350-Gaming-CF,AM4
2073,ASUS Z170-PRO,1151
2076,Gigabyte 970A-DS3P,AM3+
2079,ASUS H87M-E,1150
2082,Gigabyte B550 AORUS MASTER,AM4
2089,ASRock B550M-ITX/ac,AM4
2091,NVIDIA X470 GAMING PLUS (MS-7B79),AM4
2092,EVGA 123-CS-E397,1151
2096,MSI B450 GAMING PRO CARBON MAX WIFI (MS-7B85),AM4
2098,ASUS P8Z68-V,1155
2106,ASRock 980DE3/U3S3 R2.0,AM3+
2111,ASUS H87-PRO,1150
2114,MSI B450M MORTAR TITANIUM (MS-7B89),AM4
2116,ASUSTeK TUF Z390-PLUS GAMING (WI-FI),1151
2117,Gigabyte B450 AORUS ELITE,AM4
2118,ECS Z97I-DRONE,1150
2119,ASRock X570 Steel Legend WiFi ax,AM4
2123,ASRock B360M Xtreme,AM4
2128,ASRock X99 WS,2011-3
2129,Gigabyte B450 AORUS PRO WIFI-CF,AM4
2136,EVGA 150-HE-E997,2011-3
2144,EVGA 150-SE-E789,2011
2145,ASRock B360 Gaming K4,AM4
2147,Gigabyte X299 UD4-CF,2066
2148,MSI X370 XPOWER GAMING TITANIUM (MS-7A31),AM4
2149,ASUS M5A97 LE R2.0,AM3+
2160,MSI Z370M MORTAR (MS-7B54),1151
2163,Gigabyte X470 AORUS GAMING 5 WIFI-CF,AM4
2173,ASUS ROG STRIX B550-F GAMING,AM4
2179,MSI B350 GAMING PLUS (MS-7A34),AM4
2183,Gigabyte Q87M-MK,1150
2185,MSI B350 TOMAHAWK (MS-7A34),AM4
2188,ASRock Z77E-ITX,1155
2189,MSI B450 TOMAHAWK (MS-7C02),AM4
2192,Gigabyte 990FXA-UD5,AM3+
2209,NVIDIA MEG X399 CREATION (MS-7B92),TR4
2214,ASRock AB350 Pro4,AM4
2219,MSI B450-A PRO MAX (MS-7B86),AM4
2230,ASRock B450M Pro4,AM4
2236,Gigabyte X58A-UD3R,1366
2237,ASRock X470 Taichi Ultimate,AM4
2250,ASRock Z490 Phantom Gaming 4/ax,1200
2255,ASRock Z370 Pro4-IB,1151
2259,ASRock Z97 Anniversary,1150
2261,ASRock X370 Killer SLI,AM4
2269,ASUS P8Z77-V LE PLUS,1155
2271,MSI Z97 GAMING 7 (MS-7916),1150
2273,ASRock Z68 Pro3,1155
2277,ASRock Z170 Extreme6+,1151
2279,ASRock X570 Phantom Gaming 4,AM4
2280,MSI H97 PC Mate(MS-7850),1150
2281,Gigabyte Z170M-D3H-CF,1151
2285,ASUS P9D WS,1150
2290,ASRock H97 Pro4,1150
2292,MSI Z97M GAMING (MS-7919),1150
2301,ASRock Z97M OC Formula,1150
2304,ASRock X370 Gaming K4,AM4
2306,MSI B360 GAMING PLUS (MS-7B22),AM4
2314,ASRock X570 Phantom Gaming 4S,AM4
2315,MSI Z370M GAMING PRO AC (MS-7B44),1151
2316,ASUS A88XM-A,FM2+
2323,ASUS P8H77-I,1155
2325,Gigabyte Z97P-D3,1150
2328,NVIDIA X370 XPOWER GAMING TITANIUM (MS-7A31),AM4
2330,MSI Z170A TOMAHAWK AC (MS-7970),1151
2333,ASRock Z270M Extreme4,1151
2336,ASRock Z77 Pro4,1155
2338,ASRock Z97 OC Formula,1150
2342,ASUS ROG STRIX X370-I GAMING,AM4
2345,ASUS M4A89TD PRO,AM3
2351,ASRock AB350 Gaming K4,AM4
2357,NVIDIA Z97 GAMING 9 AC (MS-7926),1150
2358,Gigabyte H170-Gaming 3,1151
2360,ASUS TUF B450-PLUS GAMING,AM4
2363,ASUS Z170-AR,1151
2379,ASUS P8P67 PRO REV 3.1,1155
2387,NVIDIA Z270 GAMING M3 (MS-7A62),1151
2389,ASUS SABERTOOTH 990FX R2.0,AM3+
2397,Gigabyte G1.SNIPER B7-CF,1151
2399,ASUS SABERTOOTH Z97 MARK 2/USB 3.1,1150
2409,Gigabyte Z87X-UD3H-CF,1150
2412,Gigabyte Z68XP-UD3R,1155
2413,NVIDIA B350 GAMING PLUS (MS-7A34),AM4
2420,ASUS PRIME B360M-A,AM4
2423,ASUS Z170-P,1151
2424,ASRock X79 Extreme9,2011
2430,Gigabyte Z170N-Gaming 5,1151
2436,ASRock Z77 Professional-M,1155
2439,ASUS RAMPAGE IV GENE,2011
2441,MSI ZH77A-G43 (MS-7758),1155
2443,NVIDIA Z270 KRAIT GAMING (MS-7A59),1151
2445,MSI X370 GAMING PRO (MS-7A33),AM4
2446,MSI B350 TOMAHAWK ARCTIC (MS-7A34),AM4
2450,NVIDIA B350 TOMAHAWK (MS-7A34),AM4
2453,NVIDIA Z97 PC Mate(MS-7850),1150
2455,NVIDIA B350M PRO-VDH (MS-7A38),AM4
2456,Gigabyte Z170-HD3P-CF,1151
2461,Gigabyte 990FXA-UD3 R5,AM3+
2463,Gigabyte H97N-WIFI,1150
2464,ASUS STRIX B250F GAMING,1151
2465,ASUS P9X79 DELUXE,2011
2469,Gigabyte G1.Sniper Z87,1150
2472,MSI Z270 PC MATE (MS-7A72),1151
2478,ASUS PRIME A320M-K,AM4
2483,MSI MSI X58 Pro-E (MS-7522),1366
2485,MSI Big Bang-XPower II (MS-7737),2011
2488,Gigabyte H370M DS3H-CF,1151
2492,Gigabyte X570 GAMING X,AM4
2498,Gigabyte H270-HD3-CF,1151
2499,NVIDIA Big Bang-XPower II (MS-7737),2011
2503,NVIDIA Z270I GAMING PRO CARBON AC (MS-7A66),1151
2504,ASRock X370 Gaming-ITX/ac,AM4
2505,MSI Z87-G43 (MS-7816),1150
2506,ASUS WS C246 PRO,1151
2508,ASUS P6T DELUXE,1366
2509,MSI 990FXA GAMING (MS-7893),AM3+
2512,ASUS 970 PRO GAMING/AURA,AM3+
2517,NVIDIA X99A SLI PLUS(MS-7885),2011-3
2534,Gigabyte B150M-D3H-CF,1151
2539,ASUS TUF H310-PLUS GAMING,1151
2546,ASUS TUF Z270 MARK 2,1151
2551,ASUS PRIME H270M-PLUS,1151
2552,ASRock X79 Extreme6/GB,2011
2554,ASUS P8Z77-V LK,1155
2558,MSI H97M-E35 (MS-7846),1150
2559,ASUS M5A97 R2.0,AM3+
2568,ASUS P7P55D-E LX,1156
2572,ASUS SABERTOOTH Z97 MARK 2,1150
2573,NVIDIA Z170A TOMAHAWK AC (MS-7970),1151
2577,Gigabyte H97-HD3,1150
2581,MSI B350M PRO-VH PLUS(MS-7B07),AM4
2583,ASRock Z68 Extreme4 Gen3,1155
2586,ASRock B85M-ITX,1150
2598,ASUS Z170-PREMIUM,1151
2599,ASUS Rampage Formula,775
2600,EVGA 111-HR-E973,1150
2601,MSI Z170A SLI PLUS (MS-7998),1151
2604,NVIDIA X370 KRAIT GAMING (MS-7A33),AM4
2606,NVIDIA Z97 GAMING 5 (MS-7917),1150
2607,MSI Z170A GAMING M3 (MS-7978),1151
2621,ASUS PRIME B460-PLUS,1151
2622,ASRock H87 Pro4,1150
2623,ASUS Rampage II Extreme,1366
2629,ASUS H170 PRO GAMING,1151
2639,NVIDIA Z170A GAMING PRO CARBON (MS-7A12),1151
2642,Gigabyte Z170X-Designare-CF,1151
2649,Intel DX79SI,2011
2652,ASRock X99X Killer,2011-3
2669,ASUS PRIME B350M-K,AM4
2671,ASRock B75M-DGS R2.0,1155
2673,MSI Z170M MORTAR (MS-7972),1151
2674,Gigabyte 970A-UD3P,AM3+
2675,Gigabyte X58A-UD9,1366
2680,NVIDIA H67MA-E45 (B3) (MS-7678),1155
2689,ASRock H270M-ITX/ac,1151
2690,MSI H170 GAMING M3 (MS-7978),1151
2693,Intel DZ68BC,1155
2715,ASRock Z77 Extreme6,1155
2719,ASRock P67 Extreme6,1155
2721,MSI H81M-P33 (MS-7817),1150
2727,ASUS PRIME B250M-A,1151
2730,MSI B450M PRO-VDH MAX (MS-7A38),AM4
2731,ASUS P8Z77-V LX,1155
2732,ASRock B250 Gaming K4,1151
2734,MSI B250 KRAIT GAMING (MS-7A68),1151
2739,ASRock Z77 Pro3,1155
2748,MSI Z97 GAMING 3 (MS-7918),1150
2750,Gigabyte Z97-D3H-CF,1150
2751,ASUS Z97-P,1150
2753,Gigabyte AB350M-D3H-CF,AM4
2755,MSI Z170 KRAIT GAMING (MS-7984),1151
2760,Gigabyte Z170-D3H-CF,1151
2767,ASUS Crosshair V Formula,AM3+
2770,ASRock X570 Pro4,AM4
2771,Gigabyte 970A-D3P,AM3+
2775,Gigabyte B150M-DS3H-CF,1151
2777,Gigabyte Z270N-WIFI-CF,1151
2778,ASRock 960GM/U3S3 FX,AM3+
2783,Gigabyte Z68P-DS3,1155
2785,Gigabyte B85N PHOENIX-CF,1150
2786,MSI Z170A PC MATE (MS-7971),1151
2787,Gigabyte Z87-D3HP-CF,1150
2789,Gigabyte Z87M-D3H,1150
2792,ASUS M5A99X EVO R2.0,AM3+
2794,MSI Z170A SLI (MS-7998),1151
2797,Gigabyte B450 AORUS PRO-CF,AM4
2802,ASRock Z170 Extreme7+,1151
2803,ASUS Rampage III Formula,1366
2806,MSI B450M PRO-VDH (MS-7A38),AM4
2807,ASRock AB350M,AM4
2808,Gigabyte B85M-D3H,1150
2809,Gigabyte B85-HD3,1150
2814,ASRock Z97 Extreme6/3.1,1150
2815,MSI 970A GAMING PRO CARBON (MS-7992),AM3+
2817,ASRock H61M-HVS,1155
2823,NVIDIA B250M MORTAR ARCTIC (MS-7A69),AM4
2824,Biostar Microtech H61MGV3,1155
2827,NVIDIA Z77A-G43 (MS-7758),1155
2833,MSI H81M-E34 (MS-7817),1150
2836,ASUS SABERTOOTH 990FX R3.0,AM3+
2839,ASUS M5A97 PRO,AM3+
2844,ASRock H110M-DS/Hyper,1151
2845,ASUS B250 MINING EXPERT,1151
2847,Gigabyte H170N-WIFI-CF,1151
2854,MSI B350M MORTAR ARCTIC (MS-7A37),AM4
2857,Gigabyte Z270N-Gaming 5,1151
2859,ASRock B85M Pro4,1150
2864,MSI H170A GAMING PRO (MS-7978),1151
2865,Micro-Star B350 PC MATE (MS-7A34),AM4
2866,Supermicro X8DTH,1366
2877,ASUS STRIX H270F GAMING,1151
2885,ASUS Maximus IV Extreme,1155
2888,Gigabyte B75M-D3V,1155
2892,ASRock Z87 Killer,1150
2893,Gigabyte Z97N-WIFI,1150
2898,ASUS B85M-G,1150
2899,Gigabyte H110M-S2H-CF,1151
2901,ASUS P6T,1366
2903,Gigabyte A320M-S2H-CF,AM4
2911,Gigabyte P85-D3,1150
2917,Gigabyte H61M-S2PV,1155
